id,year,month,day,hour,minute,second,latitude,longitude,depth(km),magnitude
  9939, 2014, 10, 22, 02, 24, 25,  37.0876,  -98.0079,   5.630,  2.5  
  9940, 2014, 10, 22, 02, 45, 52,  37.0098,  -97.9749,   4.506,  1.6  
  9941, 2014, 10, 22, 03, 04, 37,  37.2365,  -97.9636,   4.754,  2.8  
  9942, 2014, 10, 22, 03, 45, 56,  36.5025,  -99.0570,   6.882,  2.3  
  9943, 2014, 10, 22, 04, 09, 16,  37.0559,  -97.9203,   6.378,  2.4  
  9944, 2014, 10, 22, 07, 01, 57,  35.8172,  -97.4425,   4.967,  1.6  
  9945, 2014, 10, 22, 07, 28, 55,  37.0862,  -98.0090,   5.571,  1.7  
  9946, 2014, 10, 22, 08, 14, 56,  36.6221,  -97.5939,   6.504,  2.1  
  9947, 2014, 10, 22, 08, 25, 55,  36.2862,  -97.1843,   5.832,  2.4  
  9948, 2014, 10, 22, 09, 10, 38,  37.1350,  -97.6778,   4.761,  1.7  
  9949, 2014, 10, 22, 10, 34, 51,  37.0560,  -97.9211,   6.356,  2.0  
  9950, 2014, 10, 22, 11, 03, 05,  37.0564,  -97.9221,   6.405,  2.0  
  9951, 2014, 10, 22, 13, 30, 16,  36.6122,  -98.3543,   6.873,  2.4  
  9952, 2014, 10, 22, 13, 31, 37,  35.9634,  -97.3810,   5.887,  2.6  
  9953, 2014, 10, 22, 13, 54, 59,  35.9631,  -97.3800,   5.928,  1.8  
  9954, 2014, 10, 22, 14, 46, 10,  36.1562,  -97.3034,   5.648,  2.0  
  9955, 2014, 10, 22, 15, 03, 36,  35.9627,  -97.3790,   5.951,  2.9  
  9956, 2014, 10, 22, 15, 58, 22,  36.4677,  -99.0846,  16.611,  3.5  
  9957, 2014, 10, 22, 16, 04, 48,  36.4999,  -99.0473,   7.286,  2.8  
  9958, 2014, 10, 22, 16, 19, 26,  36.4970,  -99.0868,   7.840,  2.5  
  9959, 2014, 10, 22, 17, 38, 18,  35.8118,  -97.4161,   5.231,  1.6  
  9960, 2014, 10, 22, 17, 46, 18,  35.8121,  -97.4213,   5.482,  2.3  
  9961, 2014, 10, 22, 18, 17, 21,  36.6895,  -97.9705,   5.887,  2.3  
  9962, 2014, 10, 22, 18, 48, 06,  36.2051,  -97.5369,   5.047,  1.9  
  9963, 2014, 10, 22, 19, 12, 20,  35.7717,  -97.4797,   5.670,  2.1  
  9964, 2014, 10, 22, 19, 53, 13,  36.1000,  -97.3482,   6.053,  2.2  
  9965, 2014, 10, 22, 20, 58, 54,  37.2212,  -97.9776,   3.781,  1.8  
  9966, 2014, 10, 22, 21, 34, 24,  36.5066,  -98.5576,   6.874,  2.1  
  9967, 2014, 10, 22, 22, 31, 30,  36.4997,  -99.0492,   7.487,  3.2  
  9968, 2014, 10, 22, 23, 48, 07,  37.0551,  -97.9196,   6.319,  3.3  
  9969, 2014, 10, 23, 01, 00, 05,  37.0562,  -97.9217,   6.322,  2.0  
  9970, 2014, 10, 23, 01, 12, 39,  37.2228,  -97.9744,   3.148,  1.8  
  9971, 2014, 10, 23, 01, 25, 52,  35.7341,  -97.3927,   5.238,  2.5  
  9972, 2014, 10, 23, 01, 38, 38,  37.2221,  -97.9764,   3.870,  1.6  
  9973, 2014, 10, 23, 02, 47, 01,  37.0559,  -97.9204,   6.342,  2.7  
  9974, 2014, 10, 23, 02, 58, 35,  36.1181,  -97.6505,   5.730,  2.9  
  9975, 2014, 10, 23, 03, 36, 13,  35.6001,  -97.2219,   6.082,  2.6  
  9976, 2014, 10, 23, 03, 42, 16,  36.1173,  -97.6496,   5.757,  1.6  
  9977, 2014, 10, 23, 04, 04, 36,  36.2159,  -97.5582,   5.928,  2.1  
  9978, 2014, 10, 23, 04, 07, 35,  37.0564,  -97.9226,   6.354,  1.5  
  9979, 2014, 10, 23, 04, 47, 04,  36.8279,  -98.2876,   6.536,  2.6  
  9980, 2014, 10, 23, 04, 53, 41,  36.7589,  -98.0672,   6.553,  2.5  
  9981, 2014, 10, 23, 05, 27, 30,  36.4677,  -97.1810,   6.027,  2.4  
  9982, 2014, 10, 23, 05, 41, 11,  36.4996,  -99.0502,   7.470,  2.6  
  9983, 2014, 10, 23, 06, 06, 23,  36.4162,  -97.0470,   6.506,  2.7  
  9984, 2014, 10, 23, 06, 15, 44,  36.5083,  -99.0347,   4.733,  2.2  
  9985, 2014, 10, 23, 07, 06, 03,  36.6712,  -97.7114,   6.655,  3.1  
  9986, 2014, 10, 23, 08, 24, 48,  36.2719,  -97.2719,   6.089,  2.5  
  9987, 2014, 10, 23, 08, 41, 44,  36.2867,  -97.1686,   5.606,  2.1  
  9988, 2014, 10, 23, 08, 47, 50,  37.0560,  -97.9195,   6.328,  1.7  
  9989, 2014, 10, 23, 09, 26, 24,  35.8550,  -97.3081,   6.154,  2.0  
  9990, 2014, 10, 23, 09, 30, 14,  36.6311,  -98.1978,   6.314,  2.6  
  9991, 2014, 10, 23, 09, 53, 38,  35.9492,  -96.7872,   3.434,  2.0  
  9992, 2014, 10, 23, 10, 27, 16,  37.0563,  -97.9199,   6.494,  1.6  
  9993, 2014, 10, 23, 16, 13, 56,  37.1980,  -97.6166,   5.093,  1.6  
  9994, 2014, 10, 23, 16, 30, 00,  36.5721,  -98.0396,   6.502,  1.9  
  9995, 2014, 10, 23, 18, 51, 50,  35.8098,  -97.4120,   4.353,  1.7  
  9996, 2014, 10, 23, 20, 40, 27,  36.2859,  -97.1836,   5.825,  2.4  
  9997, 2014, 10, 23, 21, 02, 07,  36.8507,  -98.2955,   6.124,  2.5  
  9998, 2014, 10, 24, 02, 16, 43,  36.1728,  -97.4186,   5.372,  2.0  
  9999, 2014, 10, 24, 03, 04, 31,  36.1633,  -97.3108,   5.430,  2.4  
 10000, 2014, 10, 24, 06, 00, 11,  36.8427,  -98.3064,   6.084,  2.2  
 10001, 2014, 10, 24, 08, 55, 01,  36.2178,  -97.5517,   4.365,  2.1  
 10002, 2014, 10, 24, 09, 19, 41,  37.0567,  -97.9208,   6.534,  2.6  
 10003, 2014, 10, 24, 09, 24, 18,  37.0562,  -97.9195,   6.496,  2.7  
 10004, 2014, 10, 24, 09, 52, 13,  37.0563,  -97.9184,   6.502,  1.7  
 10005, 2014, 10, 24, 10, 48, 21,  37.2042,  -98.0096,   5.415,  1.8  
 10006, 2014, 10, 24, 11, 14, 36,  35.8554,  -97.3097,   6.205,  2.5  
 10007, 2014, 10, 24, 11, 18, 10,  35.5871,  -97.3767,   5.589,  2.5  
 10008, 2014, 10, 24, 17, 39, 46,  36.4989,  -99.0513,   7.512,  2.5  
 10009, 2014, 10, 24, 17, 44, 36,  36.8325,  -97.8649,   3.260,  2.4  
 10010, 2014, 10, 24, 19, 43, 56,  36.4995,  -99.0465,   7.480,  2.5  
 10011, 2014, 10, 24, 20, 52, 21,  36.2235,  -97.5709,   5.555,  1.5  
 10012, 2014, 10, 24, 22, 19, 29,  37.2168,  -97.8825,   2.476,  1.6  
 10013, 2014, 10, 24, 22, 50, 37,  35.9623,  -97.3779,   5.971,  2.5  
 10014, 2014, 10, 24, 23, 02, 51,  37.0541,  -97.9136,   6.324,  1.8  
 10015, 2014, 10, 25, 00, 24, 51,  36.3668,  -97.0344,   4.973,  2.7  
 10016, 2014, 10, 25, 02, 21, 05,  35.9471,  -96.7794,   5.181,  1.8  
 10017, 2014, 10, 25, 02, 37, 39,  36.6024,  -97.8066,   5.515,  2.2  
 10018, 2014, 10, 25, 03, 42, 12,  37.0561,  -97.9205,   6.473,  2.2  
 10019, 2014, 10, 25, 04, 21, 11,  35.8607,  -97.3048,   4.788,  2.3  
 10020, 2014, 10, 25, 04, 37, 45,  36.1237,  -97.2458,   4.991,  2.6  
 10021, 2014, 10, 25, 04, 37, 46,  36.1209,  -97.2498,   5.645,  2.6  
 10022, 2014, 10, 25, 05, 06, 14,  36.2313,  -97.0839,   6.115,  2.4  
 10023, 2014, 10, 25, 05, 33, 10,  36.5998,  -97.8087,   5.377,  2.0  
 10024, 2014, 10, 25, 08, 24, 53,  37.2043,  -98.0103,   5.389,  1.7  
 10025, 2014, 10, 25, 09, 15, 49,  36.5005,  -99.0474,   7.554,  2.4  
 10026, 2014, 10, 25, 11, 13, 54,  36.0223,  -97.0941,   3.802,  2.3  
 10027, 2014, 10, 25, 12, 36, 15,  35.8537,  -97.3065,   6.131,  3.1  
 10028, 2014, 10, 25, 13, 55, 25,  36.2532,  -97.3773,   6.830,  2.2  
 10029, 2014, 10, 25, 14, 42, 54,  36.9509,  -97.7978,   4.890,  2.5  
 10030, 2014, 10, 25, 15, 38, 54,  36.5994,  -97.8185,   6.998,  2.6  
 10031, 2014, 10, 25, 16, 36, 16,  35.9496,  -96.7899,   3.523,  2.7  
 10032, 2014, 10, 25, 16, 43, 49,  35.9485,  -96.7829,   4.958,  2.3  
 10033, 2014, 10, 25, 17, 10, 54,  35.5429,  -97.2401,   6.062,  3.2  
 10034, 2014, 10, 25, 18, 05, 40,  36.3722,  -97.0244,   5.698,  2.1  
 10035, 2014, 10, 25, 18, 11, 35,  36.8544,  -97.8790,   4.181,  2.5  
 10036, 2014, 10, 25, 18, 34, 21,  36.7837,  -97.7531,   6.443,  2.6  
 10037, 2014, 10, 25, 20, 21, 10,  36.5025,  -99.0444,   7.463,  3.1  
 10038, 2014, 10, 25, 20, 49, 15,  37.0474,  -97.7602,   1.359,  1.5  
 10039, 2014, 10, 25, 21, 00, 49,  36.6495,  -97.6651,   4.801,  2.2  
 10040, 2014, 10, 26, 01, 09, 51,  36.1707,  -96.9775,   4.812,  2.6  
 10041, 2014, 10, 26, 01, 35, 41,  36.7312,  -98.0686,   4.197,  2.0  
 10042, 2014, 10, 26, 02, 07, 15,  37.2222,  -97.8972,   3.760,  1.6  
 10043, 2014, 10, 26, 02, 32, 56,  36.5056,  -99.0331,   5.389,  2.1  
 10044, 2014, 10, 26, 02, 48, 48,  36.6087,  -97.7070,   6.543,  2.2  
 10045, 2014, 10, 26, 06, 31, 19,  36.6002,  -97.6963,   6.504,  2.2  
 10046, 2014, 10, 26, 07, 37, 18,  37.2230,  -97.8972,   3.700,  2.1  
 10047, 2014, 10, 26, 11, 38, 47,  36.5961,  -97.8031,   7.113,  2.2  
 10048, 2014, 10, 26, 11, 48, 03,  35.9331,  -96.8129,   3.214,  2.3  
 10049, 2014, 10, 26, 12, 39, 27,  36.5005,  -99.0447,   7.521,  2.5  
 10050, 2014, 10, 26, 18, 23, 10,  36.4979,  -99.0490,   7.288,  3.7  
 10051, 2014, 10, 27, 00, 16, 08,  35.7895,  -96.9913,   6.566,  2.4  
 10052, 2014, 10, 27, 01, 15, 42,  37.0887,  -98.0304,   5.926,  1.7  
 10053, 2014, 10, 27, 01, 21, 05,  36.2862,  -97.1846,   5.859,  2.3  
 10054, 2014, 10, 27, 02, 16, 14,  35.9682,  -97.3746,   4.724,  2.6  
 10055, 2014, 10, 27, 02, 16, 15,  35.9631,  -97.3818,   5.951,  2.6  
 10056, 2014, 10, 27, 02, 20, 23,  36.0849,  -96.8612,   5.532,  2.0  
 10057, 2014, 10, 27, 02, 43, 35,  37.0565,  -97.9203,   6.500,  1.8  
 10058, 2014, 10, 27, 03, 04, 57,  36.3802,  -97.1391,   4.386,  2.2  
 10059, 2014, 10, 27, 03, 11, 18,  36.8189,  -98.0007,   5.466,  2.3  
 10060, 2014, 10, 27, 05, 29, 53,  36.8231,  -97.7143,   4.446,  2.3  
 10061, 2014, 10, 27, 05, 29, 54,  36.8151,  -97.7165,   6.352,  2.3  
 10062, 2014, 10, 27, 06, 14, 36,  36.6385,  -97.6715,   6.781,  2.1  
 10063, 2014, 10, 27, 07, 30, 44,  36.7083,  -98.3198,   2.868,  2.0  
 10064, 2014, 10, 27, 07, 30, 45,  36.7134,  -98.2968,   6.415,  2.0  
 10065, 2014, 10, 27, 08, 33, 51,  37.2274,  -97.9454,   4.454,  1.6  
 10066, 2014, 10, 27, 10, 42, 30,  36.4948,  -99.0777,   7.200,  3.5  
 10067, 2014, 10, 27, 10, 42, 31,  36.5014,  -99.0615,   6.414,  3.5  
 10068, 2014, 10, 27, 12, 56, 53,  36.2510,  -97.3785,   6.919,  2.3  
 10069, 2014, 10, 27, 15, 37, 31,  36.7275,  -98.4297,   5.023,  2.3  
 10070, 2014, 10, 27, 15, 54, 52,  36.6925,  -97.7447,   6.191,  2.1  
 10071, 2014, 10, 27, 17, 09, 25,  36.2907,  -97.1776,   6.178,  2.3  
 10072, 2014, 10, 27, 19, 31, 14,  36.2092,  -97.1289,   6.348,  1.9  
 10073, 2014, 10, 27, 20, 41, 53,  35.6049,  -97.2134,   5.843,  2.1  
 10074, 2014, 10, 27, 20, 48, 31,  35.8209,  -97.4283,   3.706,  2.0  
 10075, 2014, 10, 27, 22, 31, 54,  36.1205,  -97.3386,   5.778,  2.0  
 10076, 2014, 10, 28, 00, 47, 01,  35.8161,  -97.4338,   5.587,  2.0  
 10077, 2014, 10, 28, 02, 17, 53,  36.1472,  -97.2982,   5.605,  2.3  
 10078, 2014, 10, 28, 02, 56, 46,  36.3702,  -97.0189,   4.622,  2.7  
 10079, 2014, 10, 28, 03, 42, 44,  36.2531,  -97.4978,   6.496,  2.0  
 10080, 2014, 10, 28, 04, 07, 39,  35.6048,  -97.2138,   5.838,  2.3  
 10081, 2014, 10, 28, 04, 19, 42,  37.2233,  -97.8974,   3.635,  2.1  
 10082, 2014, 10, 28, 06, 02, 24,  36.2855,  -97.1830,   5.814,  1.8  
 10083, 2014, 10, 28, 09, 20, 14,  36.7451,  -97.7300,   6.433,  1.7  
 10084, 2014, 10, 28, 10, 34, 25,  36.1212,  -97.3376,   5.766,  2.3  
 10085, 2014, 10, 28, 11, 10, 35,  37.0566,  -97.9202,   6.539,  2.6  
 10086, 2014, 10, 28, 11, 11, 39,  37.2438,  -98.0344,   0.692,  1.7  
 10087, 2014, 10, 28, 12, 46, 14,  36.4982,  -99.0505,   7.311,  2.8  
 10088, 2014, 10, 28, 12, 53, 55,  37.0807,  -98.0344,   5.776,  1.8  
 10089, 2014, 10, 28, 13, 11, 37,  35.9677,  -97.3162,   6.058,  2.8  
 10090, 2014, 10, 28, 13, 50, 54,  36.2159,  -97.5610,   5.463,  2.0  
 10091, 2014, 10, 28, 13, 51, 33,  37.2216,  -97.9772,   3.810,  1.8  
 10092, 2014, 10, 28, 14, 00, 24,  36.5102,  -99.0362,   4.751,  2.4  
 10093, 2014, 10, 28, 14, 25, 52,  36.2441,  -97.0829,   6.049,  2.1  
 10094, 2014, 10, 28, 18, 14, 27,  35.7431,  -97.1132,   4.578,  2.0  
 10095, 2014, 10, 28, 18, 14, 28,  35.7412,  -97.1227,   5.283,  2.0  
 10096, 2014, 10, 28, 20, 40, 21,  37.1019,  -97.6649,   5.040,  1.7  
 10097, 2014, 10, 28, 20, 54, 06,  37.1017,  -97.6637,   5.019,  1.5  
 10098, 2014, 10, 28, 22, 07, 21,  37.0940,  -97.8689,   4.860,  1.5  
 10099, 2014, 10, 28, 23, 45, 08,  36.5761,  -97.8383,   7.137,  2.3  
 10100, 2014, 10, 28, 23, 54, 14,  36.1212,  -97.3370,   5.757,  1.9  
 10101, 2014, 10, 29, 00, 11, 16,  37.0882,  -98.0369,   5.955,  1.6  
 10102, 2014, 10, 29, 00, 29, 09,  36.1071,  -97.4447,   6.382,  3.1  
 10103, 2014, 10, 29, 00, 51, 42,  36.1065,  -97.4445,   6.359,  2.4  
 10104, 2014, 10, 29, 01, 41, 51,  36.8387,  -97.7493,   5.973,  2.1  
 10105, 2014, 10, 29, 01, 48, 24,  36.5062,  -99.1025,   9.217,  2.4  
 10106, 2014, 10, 29, 01, 48, 26,  36.5322,  -99.0119,   4.516,  2.4  
 10107, 2014, 10, 29, 03, 37, 59,  36.2943,  -97.6326,   6.697,  2.1  
 10108, 2014, 10, 29, 03, 48, 25,  37.1019,  -97.6636,   5.029,  1.7  
 10109, 2014, 10, 29, 04, 31, 03,  36.7032,  -98.2568,   4.806,  1.7  
 10110, 2014, 10, 29, 04, 31, 04,  36.7040,  -98.2167,   5.922,  1.7  
 10111, 2014, 10, 29, 04, 52, 34,  36.1061,  -97.4442,   6.356,  1.7  
 10112, 2014, 10, 29, 06, 26, 23,  37.0816,  -97.8915,   6.887,  2.1  
 10113, 2014, 10, 29, 06, 27, 47,  37.0814,  -97.8917,   6.900,  1.9  
 10114, 2014, 10, 29, 06, 39, 19,  36.2991,  -96.9392,   5.124,  1.8  
 10115, 2014, 10, 29, 06, 39, 20,  36.2961,  -96.9589,   6.029,  1.8  
 10116, 2014, 10, 29, 09, 12, 44,  36.1165,  -97.4358,   6.558,  1.6  
 10117, 2014, 10, 29, 10, 09, 23,  35.6051,  -97.2176,   5.968,  2.6  
 10118, 2014, 10, 29, 11, 22, 23,  36.7465,  -97.5593,   5.203,  2.0  
 10119, 2014, 10, 29, 11, 45, 02,  36.1117,  -97.0018,   5.696,  2.4  
 10120, 2014, 10, 29, 12, 31, 41,  37.0673,  -97.9128,   4.909,  1.5  
 10121, 2014, 10, 29, 12, 31, 42,  37.0358,  -97.9293,   6.323,  1.5  
 10122, 2014, 10, 29, 12, 57, 41,  37.2276,  -97.9572,   3.584,  1.6  
 10123, 2014, 10, 29, 15, 38, 20,  37.0491,  -97.7589,   3.228,  1.6  
 10124, 2014, 10, 29, 15, 49, 40,  36.7412,  -98.4034,   6.774,  2.2  
 10125, 2014, 10, 29, 16, 10, 45,  35.7296,  -97.5307,   5.838,  2.6  
 10126, 2014, 10, 29, 16, 48, 35,  36.5842,  -98.4707,   3.628,  2.1  
 10127, 2014, 10, 29, 16, 53, 32,  35.7297,  -97.5295,   5.761,  3.1  
 10128, 2014, 10, 29, 17, 29, 35,  36.8174,  -97.7242,   6.353,  2.3  
 10129, 2014, 10, 29, 19, 16, 12,  36.5006,  -99.0432,   7.399,  2.6  
 10130, 2014, 10, 29, 19, 28, 42,  37.0886,  -97.8835,   4.945,  2.2  
 10131, 2014, 10, 29, 19, 28, 43,  37.0818,  -97.8915,   6.838,  2.2  
 10132, 2014, 10, 29, 19, 51, 56,  37.0813,  -97.8916,   6.936,  2.1  
 10133, 2014, 10, 29, 23, 21, 41,  37.1873,  -97.9885,   3.191,  1.7  
 10134, 2014, 10, 29, 23, 30, 26,  36.1465,  -97.2989,   5.611,  2.5  
 10135, 2014, 10, 30, 02, 14, 29,  37.0721,  -98.0576,   5.987,  1.6  
 10136, 2014, 10, 30, 02, 29, 28,  35.8206,  -97.4148,   5.448,  2.0  
 10137, 2014, 10, 30, 02, 53, 42,  36.2765,  -96.9741,   6.356,  1.8  
 10138, 2014, 10, 30, 03, 02, 30,  37.2320,  -97.9652,   5.095,  1.7  
 10139, 2014, 10, 30, 03, 09, 23,  37.0825,  -97.8555,   3.486,  2.7  
 10140, 2014, 10, 30, 03, 14, 20,  35.9482,  -96.7811,   3.454,  2.5  
 10141, 2014, 10, 30, 06, 26, 18,  35.8550,  -97.3317,   6.116,  2.6  
 10142, 2014, 10, 30, 07, 04, 49,  35.8547,  -97.3347,   6.269,  2.3  
 10143, 2014, 10, 30, 08, 21, 37,  35.8544,  -97.3344,   6.264,  2.2  
 10144, 2014, 10, 30, 13, 02, 07,  36.0836,  -97.4395,   6.939,  2.0  
 10145, 2014, 10, 30, 13, 03, 58,  36.7682,  -98.0308,   7.336,  2.4  
 10146, 2014, 10, 30, 13, 07, 57,  36.6471,  -97.6496,   6.844,  2.9  
 10147, 2014, 10, 30, 13, 38, 13,  36.3900,  -97.3044,   4.610,  2.0  
 10148, 2014, 10, 30, 13, 44, 25,  36.3523,  -97.0855,   3.187,  2.3  
 10149, 2014, 10, 30, 14, 39, 00,  36.6471,  -97.6487,   6.848,  2.3  
 10150, 2014, 10, 30, 16, 23, 53,  35.3253,  -96.6949,   5.123,  2.1  
 10151, 2014, 10, 30, 17, 18, 54,  36.0468,  -97.2604,   6.667,  2.3  
 10152, 2014, 10, 30, 18, 07, 09,  36.0472,  -97.2602,   6.701,  2.6  
 10153, 2014, 10, 30, 18, 45, 12,  36.7457,  -97.6475,   6.078,  2.2  
 10154, 2014, 10, 30, 18, 57, 02,  36.0457,  -97.2620,   6.763,  3.3  
 10155, 2014, 10, 30, 19, 03, 44,  36.0439,  -97.2655,   6.699,  2.1  
 10156, 2014, 10, 30, 20, 18, 58,  36.3064,  -96.8770,   5.560,  2.2  
 10157, 2014, 10, 30, 21, 14, 22,  35.9004,  -97.2630,   6.304,  2.0  
 10158, 2014, 10, 30, 21, 23, 34,  36.0439,  -97.2654,   6.695,  2.1  
 10159, 2014, 10, 30, 22, 29, 21,  36.0840,  -97.4414,   6.962,  2.1  
 10160, 2014, 10, 30, 22, 44, 17,  35.3295,  -96.6845,   4.153,  2.3  
 10161, 2014, 10, 30, 22, 44, 18,  35.3373,  -96.6954,   5.982,  2.3  
 10162, 2014, 10, 30, 22, 50, 31,  36.0470,  -97.2601,   6.675,  2.1  
 10163, 2014, 10, 30, 23, 11, 37,  36.1171,  -97.4335,   6.602,  2.4  
 10164, 2014, 10, 30, 23, 24, 12,  35.3255,  -96.6771,   4.730,  2.1  
 10165, 2014, 10, 30, 23, 24, 15,  35.4813,  -96.7596,  10.992,  2.1  
 10166, 2014, 10, 30, 23, 47, 41,  36.6968,  -98.2905,   6.715,  2.2  
 10167, 2014, 10, 31, 00, 10, 11,  35.5097,  -97.2424,   6.888,  2.0  
 10168, 2014, 10, 31, 00, 39, 28,  35.9638,  -97.3832,   5.899,  3.2  
 10169, 2014, 10, 31, 00, 49, 34,  36.6007,  -97.6713,   6.449,  3.1  
 10170, 2014, 10, 31, 01, 01, 56,  36.4847,  -99.0816,   7.983,  2.5  
 10171, 2014, 10, 31, 01, 29, 59,  36.3793,  -96.9302,   4.687,  2.1  
 10172, 2014, 10, 31, 01, 40, 05,  36.0483,  -97.2585,   6.681,  2.2  
 10173, 2014, 10, 31, 02, 44, 38,  36.1890,  -96.7413,   3.595,  2.1  
 10174, 2014, 10, 31, 04, 54, 03,  36.0446,  -97.2646,   6.696,  2.4  
 10175, 2014, 10, 31, 05, 22, 27,  36.5661,  -98.6059,   0.360,  2.0  
 10176, 2014, 10, 31, 06, 13, 19,  36.4962,  -99.0647,   7.057,  2.6  
 10177, 2014, 10, 31, 06, 22, 59,  36.4918,  -99.0817,   7.045,  3.4  
 10178, 2014, 10, 31, 06, 23, 00,  36.4992,  -99.0524,   7.459,  3.4  
 10179, 2014, 10, 31, 09, 23, 30,  36.4995,  -99.0464,   7.474,  2.6  
 10180, 2014, 10, 31, 09, 32, 14,  36.0487,  -97.2522,   4.380,  2.8  
 10181, 2014, 10, 31, 09, 32, 15,  36.0494,  -97.2557,   6.712,  2.8  
 10182, 2014, 10, 31, 10, 24, 12,  37.2500,  -97.9529,   4.887,  1.8  
 10183, 2014, 10, 31, 10, 39, 42,  36.0488,  -97.2577,   6.709,  2.2  
 10184, 2014, 10, 31, 11, 23, 06,  35.9623,  -97.3787,   5.984,  2.6  
 10185, 2014, 10, 31, 11, 41, 30,  37.2129,  -97.8855,   2.821,  1.6  
 10186, 2014, 10, 31, 11, 45, 37,  36.4930,  -99.0821,   6.840,  2.4  
 10187, 2014, 10, 31, 15, 33, 52,  36.0155,  -97.0887,   6.318,  2.3  
 10188, 2014, 10, 31, 16, 10, 15,  35.9699,  -97.3839,   5.342,  2.2  
 10189, 2014, 10, 31, 16, 37, 17,  36.0443,  -97.5117,   6.209,  2.6  
 10190, 2014, 10, 31, 19, 43, 11,  36.0355,  -97.4377,   6.266,  2.5  
 10191, 2014, 10, 31, 20, 53, 48,  36.6913,  -97.7440,   6.191,  2.0  
 10192, 2014, 10, 31, 21, 11, 12,  36.8117,  -97.9959,   6.318,  2.4  
 10193, 2014, 10, 31, 21, 55, 41,  35.9689,  -97.3824,   4.770,  2.1  
 10194, 2014, 10, 31, 23, 45, 41,  36.5871,  -98.4726,   4.557,  2.0  
 10195, 2014, 11, 01, 01, 07, 09,  36.7065,  -98.1713,   4.688,  1.9  
 10196, 2014, 11, 01, 02, 53, 40,  35.5860,  -97.3883,   6.103,  2.5  
 10197, 2014, 11, 01, 03, 30, 31,  36.8004,  -98.2868,   6.689,  2.4  
 10198, 2014, 11, 01, 06, 03, 16,  36.0489,  -97.2565,   6.698,  3.0  
 10199, 2014, 11, 01, 06, 35, 03,  36.6655,  -98.3445,   6.742,  2.2  
 10200, 2014, 11, 01, 06, 43, 01,  36.6930,  -98.2882,   4.361,  2.9  
 10201, 2014, 11, 01, 08, 14, 42,  36.2501,  -97.4935,   5.852,  1.8  
 10202, 2014, 11, 01, 08, 21, 18,  36.7097,  -98.3117,   3.054,  2.2  
 10203, 2014, 11, 01, 09, 14, 48,  36.3179,  -97.3887,   4.908,  2.0  
 10204, 2014, 11, 01, 16, 22, 06,  37.0550,  -97.9149,   6.391,  1.9  
 10205, 2014, 11, 01, 17, 22, 08,  37.0551,  -97.9143,   6.494,  2.0  
 10206, 2014, 11, 01, 18, 27, 50,  37.1605,  -98.0232,   5.130,  1.6  
 10207, 2014, 11, 01, 18, 30, 45,  36.8645,  -97.6888,   6.490,  2.8  
 10208, 2014, 11, 01, 18, 34, 37,  36.8701,  -97.6931,   2.918,  2.0  
 10209, 2014, 11, 01, 21, 11, 28,  37.1289,  -97.5394,   5.095,  2.5  
 10210, 2014, 11, 01, 23, 59, 21,  37.1506,  -98.0317,   5.761,  2.5  
 10211, 2014, 11, 02, 00, 58, 36,  36.8385,  -97.7499,   5.956,  3.1  
 10212, 2014, 11, 02, 01, 31, 52,  36.0444,  -97.5118,   6.227,  2.2  
 10213, 2014, 11, 02, 03, 15, 57,  36.5549,  -97.8376,   6.325,  2.1  
 10214, 2014, 11, 02, 03, 30, 24,  36.7467,  -97.5590,   5.213,  2.2  
 10215, 2014, 11, 02, 04, 18, 53,  35.9688,  -97.3843,   5.107,  2.6  
 10216, 2014, 11, 02, 05, 46, 17,  36.6684,  -98.2070,   6.174,  2.6  
 10217, 2014, 11, 02, 06, 26, 20,  36.2763,  -96.9286,   5.651,  2.4  
 10218, 2014, 11, 02, 06, 53, 43,  36.2067,  -96.7289,   3.401,  2.3  
 10219, 2014, 11, 02, 08, 25, 38,  36.6150,  -97.6982,   6.551,  2.5  
 10220, 2014, 11, 02, 09, 09, 38,  36.7704,  -97.7916,   5.671,  2.3  
 10221, 2014, 11, 02, 10, 23, 20,  36.6469,  -97.6508,   6.846,  2.4  
 10222, 2014, 11, 02, 10, 31, 37,  35.9689,  -97.3822,   4.898,  2.5  
 10223, 2014, 11, 02, 11, 40, 18,  36.0841,  -97.4418,   6.959,  2.5  
 10224, 2014, 11, 02, 12, 06, 35,  36.8379,  -97.7511,   5.991,  2.3  
 10225, 2014, 11, 02, 13, 14, 13,  36.7231,  -97.9116,   4.353,  2.5  
 10226, 2014, 11, 02, 13, 14, 14,  36.7102,  -97.9127,   3.914,  2.5  
 10227, 2014, 11, 02, 14, 00, 20,  35.7445,  -97.0497,   6.135,  2.6  
 10228, 2014, 11, 02, 15, 36, 26,  37.1470,  -98.0209,   0.901,  1.8  
 10229, 2014, 11, 02, 22, 45, 42,  36.1073,  -97.4546,   6.217,  2.7  
 10230, 2014, 11, 02, 23, 51, 38,  35.8204,  -97.4137,   5.249,  2.6  
 10231, 2014, 11, 03, 00, 07, 05,  35.8102,  -97.4386,   5.800,  2.8  
 10232, 2014, 11, 03, 01, 46, 06,  36.7476,  -97.5589,   6.426,  2.6  
 10233, 2014, 11, 03, 02, 12, 43,  36.7844,  -98.4293,   5.933,  2.7  
 10234, 2014, 11, 03, 03, 54, 57,  36.8370,  -97.7529,   5.948,  2.8  
 10235, 2014, 11, 03, 04, 28, 24,  36.8375,  -97.7516,   6.022,  2.7  
